Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
38,No,Non-Travel,Research & Development,15,3,Human Resources,1,Female,1,2,Manufacturing Director,1,Married,12093,3,Yes,18,3,1,0,26,1,3,11,7,4,15
34,No,Travel_Rarely,Sales,25,2,Other,1,Male,4,2,Research Director,4,Married,14803,0,No,16,3,3,3,14,1,2,21,17,7,16
40,No,Travel_Frequently,Research & Development,7,1,Medical,4,Female,3,1,Laboratory Technician,3,Single,1193,8,Yes,21,3,4,3,16,0,4,21,17,13,12
54,No,Travel_Rarely,Sales,28,2,Life Sciences,3,Male,4,1,Research Scientist,2,Married,3007,7,No,11,3,1,2,4,5,2,16,15,7,2
33,No,Travel_Rarely,Research & Development,5,3,Human Resources,3,Male,2,5,Sales Executive,4,Married,18569,3,Yes,18,3,4,3,15,1,1,28,26,2,4
23,No,Travel_Frequently,Research & Development,15,1,Life Sciences,3,Male,2,4,Manager,3,Married,19778,1,No,14,3,2,1,14,1,4,13,9,7,8
25,No,Travel_Rarely,Sales,20,5,Life Sciences,4,Male,3,5,Research Scientist,1,Single,12190,8,No,24,3,4,1,33,2,4,19,19,12,17
42,No,Travel_Rarely,Sales,28,5,Medical,1,Male,2,2,Research Director,4,Married,10984,3,Yes,12,3,1,2,18,0,4,32,30,10,10
35,No,Travel_Rarely,Research & Development,20,5,Technical Degree,1,Male,1,2,Manufacturing Director,1,Single,10302,8,No,11,3,3,0,7,0,2,14,11,12,10
42,No,Travel_Rarely,Research & Development,15,4,Human Resources,3,Female,3,4,Human Resources,1,Single,8429,9,Yes,17,3,1,2,9,5,1,11,8,7,15
29,No,Travel_Rarely,Research & Development,10,2,Human Resources,3,Female,3,2,Manufacturing Director,4,Single,3261,2,No,12,3,4,3,4,1,3,39,35,2,7
32,No,Travel_Frequently,Research & Development,24,3,Medical,4,Female,3,1,Manufacturing Director,4,Married,7716,6,No,23,4,4,0,25,2,2,19,18,9,1
43,No,Travel_Rarely,Sales,26,1,Human Resources,2,Female,2,2,Research Director,4,Single,9921,6,No,14,4,3,0,21,3,3,29,28,14,9
58,No,Non-Travel,Research & Development,29,2,Other,2,Female,2,3,Research Director,4,Single,5378,9,No,14,3,2,0,22,4,4,37,35,12,5
43,No,Travel_Rarely,Sales,26,3,Marketing,3,Male,3,4,Healthcare Representative,4,Single,8815,3,No,23,3,1,3,12,0,4,2,1,14,3
49,No,Travel_Rarely,Research & Development,14,4,Marketing,4,Female,4,4,Laboratory Technician,1,Divorced,14778,1,Yes,20,3,3,1,8,2,2,27,24,9,4
27,Yes,Travel_Rarely,Research & Development,26,3,Marketing,3,Female,2,4,Research Scientist,2,Divorced,13728,8,Yes,11,3,3,1,19,5,1,25,21,1,10
33,No,Travel_Rarely,Sales,26,2,Life Sciences,2,Male,2,3,Human Resources,2,Single,11332,3,No,12,4,3,3,27,2,4,29,29,9,11
24,No,Travel_Rarely,Sales,10,3,Human Resources,3,Male,3,5,Human Resources,4,Single,10836,7,No,11,4,1,3,36,1,3,12,9,1,15
34,No,Travel_Rarely,Sales,17,1,Medical,2,Female,4,1,Healthcare Representative,1,Divorced,3800,1,No,16,3,1,2,23,4,3,12,9,8,13
40,No,Non-Travel,Sales,21,4,Human Resources,2,Male,3,4,Research Director,2,Single,9333,7,No,23,3,1,2,32,0,2,1,0,6,13
43,No,Travel_Frequently,Research & Development,14,1,Medical,2,Male,2,2,Sales Representative,2,Single,6410,9,No,13,3,2,1,19,3,3,36,35,5,14
38,Yes,Travel_Frequently,Research & Development,2,4,Human Resources,1,Male,3,1,Laboratory Technician,2,Single,18839,4,No,11,3,3,3,29,1,1,37,37,6,7
39,No,Travel_Rarely,Research & Development,16,4,Life Sciences,1,Female,3,2,Healthcare Representative,1,Divorced,6808,6,No,22,3,4,2,8,0,4,1,1,7,4
24,No,Non-Travel,Research & Development,13,3,Other,3,Male,3,1,Human Resources,4,Married,7796,6,No,18,3,4,3,16,5,3,35,34,11,8
31,No,Travel_Rarely,Research & Development,27,1,Marketing,2,Male,4,1,Manufacturing Director,4,Single,11288,8,No,24,3,3,3,35,0,3,25,21,0,15
32,Yes,Travel_Frequently,Research & Development,9,4,Marketing,1,Male,3,2,Laboratory Technician,4,Single,18709,2,Yes,22,3,4,1,13,2,4,10,9,7,2
24,No,Travel_Rarely,Sales,7,4,Human Resources,3,Female,2,2,Sales Representative,3,Divorced,18543,9,Yes,24,3,2,1,18,4,2,7,3,2,11
26,No,Travel_Rarely,Sales,16,3,Life Sciences,3,Female,3,1,Research Director,3,Married,5650,3,No,14,3,2,3,6,3,3,39,39,2,6
25,Yes,Non-Travel,Research & Development,10,2,Marketing,3,Male,4,4,Healthcare Representative,3,Married,5987,9,Yes,20,3,1,0,2,4,2,21,19,5,16
40,No,Travel_Rarely,Research & Development,24,2,Human Resources,3,Male,1,2,Research Director,1,Single,16200,3,No,17,3,1,0,32,2,2,19,16,3,14
46,No,Travel_Frequently,Sales,22,5,Technical Degree,3,Male,4,3,Healthcare Representative,2,Married,5697,9,No,20,3,1,3,31,3,3,7,7,3,14
35,No,Travel_Rarely,Sales,9,5,Human Resources,4,Female,3,3,Human Resources,2,Single,17724,4,No,12,3,1,1,10,3,1,28,28,3,11
48,No,Travel_Rarely,Research & Development,22,4,Medical,2,Female,1,1,Sales Representative,1,Divorced,4828,5,No,16,4,1,0,1,1,2,39,39,9,1
47,No,Travel_Frequently,Research & Development,23,2,Marketing,3,Female,3,5,Healthcare Representative,1,Single,19352,2,No,16,3,4,1,25,3,3,25,22,8,7
56,No,Travel_Rarely,Research & Development,7,4,Marketing,4,Male,4,1,Human Resources,4,Single,18087,3,No,17,4,4,0,3,0,2,29,25,7,4
52,No,Travel_Frequently,Sales,16,1,Technical Degree,2,Male,1,1,Healthcare Representative,4,Married,13605,2,No,22,3,1,3,16,4,4,16,14,2,2
35,No,Travel_Rarely,Human Resources,9,2,Other,1,Male,1,4,Research Director,3,Divorced,6482,1,No,11,3,2,2,16,5,1,19,17,0,0
59,No,Travel_Rarely,Research & Development,27,2,Human Resources,3,Female,3,4,Manufacturing Director,3,Married,19184,9,No,24,3,4,2,27,5,1,15,13,0,15
56,No,Travel_Rarely,Sales,24,2,Other,4,Female,3,5,Human Resources,1,Single,6463,8,No,22,3,2,1,29,4,4,6,2,0,9
34,No,Travel_Rarely,Research & Development,29,5,Human Resources,1,Female,4,5,Manager,3,Married,14860,0,No,11,3,2,1,39,1,4,15,14,3,9
31,Yes,Travel_Frequently,Sales,17,3,Technical Degree,4,Female,3,5,Manager,2,Married,5912,1,No,12,3,3,0,22,3,2,26,25,13,10
48,No,Travel_Rarely,Research & Development,20,3,Other,2,Female,1,5,Laboratory Technician,1,Married,5648,7,No,24,3,3,3,23,2,4,22,20,5,11
41,No,Travel_Rarely,Research & Development,7,5,Life Sciences,2,Male,2,5,Laboratory Technician,1,Married,1855,6,No,21,3,1,0,28,0,1,23,23,3,7
52,Yes,Travel_Frequently,Research & Development,11,5,Technical Degree,1,Male,2,1,Manufacturing Director,2,Single,3866,0,No,12,3,2,3,3,1,4,8,8,10,4
51,No,Travel_Rarely,Research & Development,8,5,Human Resources,4,Female,4,1,Sales Executive,4,Married,12834,4,No,15,3,4,3,37,3,3,34,31,10,8
20,No,Travel_Frequently,Sales,7,3,Medical,3,Female,3,3,Manager,4,Married,17294,9,No,11,3,3,1,28,5,3,19,18,2,10
54,No,Non-Travel,Research & Development,28,4,Medical,3,Male,4,3,Sales Executive,2,Divorced,17566,5,No,21,3,3,2,18,2,2,36,36,7,14
57,No,Travel_Rarely,Research & Development,19,5,Medical,1,Female,2,2,Manufacturing Director,2,Married,4112,4,No,12,3,2,2,26,3,1,16,14,13,16
43,No,Travel_Rarely,Research & Development,20,4,Human Resources,1,Male,2,1,Sales Representative,3,Married,5492,3,No,16,4,3,1,28,1,3,30,27,7,10
40,No,Travel_Rarely,Sales,12,4,Marketing,1,Male,3,5,Manager,1,Single,16114,0,No,13,3,3,2,35,2,4,7,6,5,12
56,No,Travel_Frequently,Research & Development,7,1,Technical Degree,4,Male,1,2,Research Director,3,Married,2517,6,No,14,3,4,1,34,2,3,14,11,8,16
32,No,Travel_Rarely,Research & Development,8,3,Technical Degree,3,Female,3,4,Manufacturing Director,2,Married,17018,8,No,11,3,2,0,5,2,3,30,30,11,6
21,No,Travel_Frequently,Research & Development,7,4,Other,3,Female,2,1,Human Resources,3,Single,18740,5,Yes,15,4,3,3,22,2,2,29,27,9,8
46,No,Travel_Rarely,Research & Development,6,3,Technical Degree,3,Female,1,3,Research Director,2,Divorced,12431,2,No,14,3,2,2,38,3,4,19,17,0,17
39,No,Travel_Frequently,Research & Development,25,3,Technical Degree,1,Male,4,1,Healthcare Representative,3,Married,9210,9,No,18,3,3,2,7,2,4,38,36,12,17
42,No,Travel_Frequently,Human Resources,9,1,Other,3,Male,2,1,Manager,3,Single,12595,3,No,13,3,4,0,1,3,4,11,11,7,9
30,Yes,Non-Travel,Sales,27,3,Technical Degree,2,Female,4,1,Healthcare Representative,4,Single,13871,9,No,20,4,2,0,12,2,2,16,12,5,11
35,No,Travel_Rarely,Research & Development,13,4,Technical Degree,1,Male,1,1,Manager,2,Married,13743,4,No,11,3,3,2,39,2,4,29,27,0,17
50,No,Travel_Rarely,Research & Development,7,2,Life Sciences,3,Female,4,4,Sales Executive,3,Single,10324,0,No,24,4,4,2,20,1,4,28,24,3,8
33,No,Travel_Rarely,Research & Development,8,4,Human Resources,4,Female,2,3,Manufacturing Director,1,Married,12531,4,Yes,23,3,3,1,30,3,3,18,16,4,8
59,No,Travel_Rarely,Research & Development,22,4,Other,1,Female,3,1,Human Resources,3,Married,7588,0,No,20,3,2,1,35,5,3,10,6,6,9
19,No,Travel_Rarely,Research & Development,17,3,Life Sciences,2,Female,4,4,Manufacturing Director,3,Married,4311,8,No,15,3,3,2,37,3,4,33,32,7,0
52,Yes,Non-Travel,Research & Development,17,4,Marketing,2,Male,2,2,Research Scientist,1,Married,1987,6,Yes,24,3,2,1,26,4,1,6,5,8,10
59,No,Travel_Frequently,Research & Development,16,2,Other,4,Female,2,1,Manager,2,Married,4321,2,No,11,4,2,0,35,5,1,33,31,11,13
51,No,Travel_Rarely,Sales,22,3,Human Resources,4,Male,1,4,Research Scientist,4,Divorced,16812,8,No,21,3,3,3,22,1,4,19,16,11,9
47,No,Travel_Frequently,Research & Development,2,5,Technical Degree,1,Male,2,5,Laboratory Technician,4,Married,5615,1,No,15,3,4,1,20,3,1,37,34,5,13
30,No,Travel_Rarely,Research & Development,8,4,Technical Degree,1,Male,3,2,Sales Representative,4,Married,16512,6,Yes,19,3,1,3,12,1,2,23,23,9,9
30,No,Travel_Rarely,Research & Development,17,4,Life Sciences,2,Male,3,3,Manufacturing Director,1,Single,14146,8,No,15,3,4,1,36,5,3,9,8,8,16
35,No,Travel_Frequently,Research & Development,13,1,Life Sciences,4,Female,4,1,Sales Executive,3,Married,14654,5,No,12,3,4,2,25,1,2,31,30,3,1
49,No,Non-Travel,Research & Development,18,5,Marketing,1,Female,4,1,Human Resources,2,Single,4052,9,No,23,3,3,1,39,1,3,14,11,7,13
49,Yes,Travel_Rarely,Research & Development,24,5,Marketing,2,Male,4,4,Manager,3,Married,1726,4,No,12,3,4,3,6,0,1,36,34,2,17
52,No,Travel_Frequently,Research & Development,28,2,Human Resources,4,Male,4,3,Human Resources,4,Single,4760,6,No,20,3,4,3,38,3,1,19,19,3,1
56,No,Travel_Frequently,Research & Development,22,5,Technical Degree,2,Male,3,5,Laboratory Technician,3,Married,2875,5,No,19,3,1,2,21,1,4,2,1,9,7
46,No,Travel_Rarely,Research & Development,28,1,Medical,3,Female,1,2,Healthcare Representative,1,Single,14969,4,No,22,3,4,3,38,0,1,36,36,3,5
46,No,Travel_Rarely,Research & Development,10,2,Marketing,4,Female,4,3,Human Resources,1,Married,5033,1,No,24,3,1,2,22,0,1,39,38,5,6
33,No,Travel_Frequently,Sales,2,5,Technical Degree,1,Male,1,1,Manager,2,Married,6443,7,Yes,15,3,3,2,29,2,4,7,3,14,12
27,No,Travel_Frequently,Research & Development,2,2,Marketing,1,Male,2,4,Research Scientist,2,Married,18373,6,No,21,4,1,3,17,2,4,39,35,8,1
47,No,Travel_Rarely,Research & Development,27,5,Other,3,Male,2,5,Sales Executive,4,Divorced,4744,5,Yes,18,3,2,0,17,5,3,22,22,5,6
42,No,Travel_Rarely,Sales,14,5,Life Sciences,4,Male,4,4,Human Resources,2,Married,17977,4,Yes,20,4,2,3,9,3,1,39,36,0,0
56,No,Travel_Rarely,Sales,16,5,Technical Degree,2,Female,2,2,Sales Executive,3,Single,2774,4,Yes,14,3,1,3,38,2,3,10,7,4,5
37,No,Travel_Rarely,Sales,7,4,Marketing,1,Male,1,3,Healthcare Representative,1,Married,11651,8,Yes,12,3,2,1,29,5,3,7,6,8,15
22,No,Travel_Rarely,Research & Development,21,5,Life Sciences,3,Male,1,4,Sales Executive,1,Married,1935,0,No,14,3,3,3,25,3,2,28,24,4,7
18,No,Travel_Rarely,Research & Development,21,4,Medical,3,Male,2,4,Healthcare Representative,1,Divorced,14395,8,Yes,22,3,2,1,6,5,1,29,25,5,12
47,Yes,Travel_Frequently,Sales,24,3,Marketing,4,Male,4,1,Healthcare Representative,2,Divorced,4808,5,No,21,3,1,1,6,0,1,9,9,2,17
20,No,Travel_Rarely,Research & Development,12,1,Technical Degree,4,Male,1,4,Sales Representative,1,Single,17715,3,No,14,3,3,3,4,0,2,38,38,7,13
31,No,Travel_Frequently,Sales,28,2,Other,1,Female,1,5,Sales Representative,1,Divorced,12641,9,No,21,3,2,2,0,3,3,27,24,9,17
47,No,Non-Travel,Sales,23,2,Life Sciences,3,Female,3,3,Sales Executive,1,Single,15376,6,Yes,19,3,3,0,17,5,1,35,32,10,3
21,No,Travel_Frequently,Research & Development,28,3,Life Sciences,2,Female,4,2,Human Resources,4,Married,6889,8,No,20,3,1,3,12,5,3,12,9,12,14
35,No,Non-Travel,Research & Development,14,5,Other,3,Male,3,4,Sales Executive,4,Single,6054,4,No,21,3,2,3,24,2,2,31,29,3,4
54,No,Non-Travel,Research & Development,25,1,Technical Degree,2,Male,2,5,Healthcare Representative,2,Single,4868,4,No,16,3,3,2,39,2,4,35,31,3,13
42,No,Travel_Rarely,Research & Development,4,3,Human Resources,2,Male,2,2,Sales Representative,1,Divorced,17585,7,No,20,3,3,1,7,3,3,36,32,10,15
18,No,Travel_Frequently,Research & Development,26,3,Medical,1,Male,3,5,Research Director,2,Married,19881,6,No,16,3,2,2,9,4,1,25,25,11,14
32,Yes,Travel_Rarely,Research & Development,4,2,Human Resources,3,Male,4,4,Research Scientist,1,Divorced,2842,7,No,15,4,3,2,31,2,4,21,17,4,10
26,No,Travel_Rarely,Research & Development,18,4,Other,2,Male,1,4,Sales Executive,1,Single,11058,9,No,16,4,3,1,16,1,3,3,3,13,1
32,No,Travel_Rarely,Sales,3,4,Medical,4,Male,2,3,Manufacturing Director,1,Married,10101,1,No,11,3,1,3,37,2,3,30,28,9,17
41,Yes,Travel_Rarely,Research & Development,1,5,Technical Degree,2,Male,4,1,Manufacturing Director,2,Married,13497,8,Yes,23,3,1,2,14,4,4,17,14,14,3
21,No,Travel_Rarely,Research & Development,17,5,Marketing,4,Female,4,5,Manager,2,Single,5658,2,No,15,3,1,2,14,5,4,37,35,8,14
29,Yes,Travel_Rarely,Research & Development,7,3,Marketing,4,Male,2,1,Sales Executive,1,Single,12381,5,Yes,22,3,1,3,39,0,4,23,20,12,11
54,No,Travel_Rarely,Research & Development,16,5,Human Resources,3,Male,2,1,Sales Executive,3,Single,8544,5,No,16,3,1,3,19,0,1,22,19,7,2
54,Yes,Non-Travel,Research & Development,5,4,Technical Degree,4,Male,4,2,Laboratory Technician,2,Divorced,8718,1,No,18,4,1,0,14,5,1,21,21,6,3
23,No,Travel_Rarely,Sales,19,1,Medical,2,Female,1,2,Healthcare Representative,4,Married,14851,6,No,14,3,2,2,34,0,3,1,0,4,15
56,No,Travel_Rarely,Research & Development,7,2,Human Resources,4,Female,3,5,Manager,2,Married,18154,8,No,24,3,1,0,5,2,3,30,28,8,5
41,No,Travel_Rarely,Research & Development,14,4,Other,3,Male,2,1,Healthcare Representative,1,Single,12777,9,No,15,3,3,1,29,0,2,10,9,8,1
28,No,Travel_Rarely,Sales,2,5,Human Resources,1,Female,3,3,Healthcare Representative,3,Single,2628,0,No,14,3,2,3,7,4,1,27,27,9,8
30,No,Travel_Frequently,Research & Development,3,2,Technical Degree,2,Male,4,1,Human Resources,1,Married,1386,7,No,17,3,3,3,30,4,3,31,28,9,11
51,No,Travel_Rarely,Research & Development,17,2,Technical Degree,2,Female,3,2,Research Scientist,4,Divorced,7031,1,No,20,3,1,0,31,2,4,4,1,1,11
42,Yes,Travel_Rarely,Sales,16,3,Marketing,3,Female,1,1,Sales Executive,2,Married,7439,0,Yes,16,3,1,2,14,5,4,37,33,3,13
24,No,Travel_Frequently,Research & Development,8,5,Other,3,Female,4,4,Manager,2,Married,14392,7,No,24,3,3,1,17,1,1,9,9,7,16
21,No,Travel_Rarely,Research & Development,18,3,Marketing,3,Female,1,4,Human Resources,1,Married,19850,1,No,14,4,3,2,12,2,4,39,39,12,8
25,No,Travel_Frequently,Research & Development,15,2,Medical,3,Male,4,3,Sales Representative,1,Divorced,3282,5,Yes,16,4,3,2,23,0,2,23,21,13,11
37,No,Travel_Rarely,Research & Development,7,3,Medical,2,Male,1,5,Research Director,4,Married,2856,5,No,23,3,4,0,39,2,3,34,33,0,9
46,No,Travel_Rarely,Sales,27,5,Life Sciences,1,Male,4,1,Healthcare Representative,3,Divorced,16670,4,Yes,14,3,4,2,13,4,3,22,20,12,10
27,No,Travel_Rarely,Research & Development,9,4,Technical Degree,4,Female,1,4,Manufacturing Director,4,Single,2998,7,No,22,3,4,0,27,2,3,16,14,14,1
51,No,Travel_Rarely,Research & Development,6,1,Other,4,Male,4,5,Manager,3,Married,6476,2,No,18,3,4,3,10,2,1,0,0,4,15
43,No,Travel_Rarely,Research & Development,18,4,Other,1,Male,1,4,Laboratory Technician,2,Married,10428,9,No,21,4,2,3,5,1,4,30,29,7,0
58,No,Travel_Rarely,Research & Development,18,2,Marketing,1,Male,4,5,Sales Executive,3,Married,5669,3,Yes,13,3,1,3,24,4,2,30,28,1,0
20,No,Travel_Frequently,Sales,25,4,Human Resources,1,Male,1,5,Manufacturing Director,3,Married,13336,6,Yes,18,3,3,1,0,3,1,33,33,1,1
23,No,Travel_Frequently,Research & Development,26,3,Human Resources,3,Female,2,4,Human Resources,2,Single,10342,6,Yes,23,3,1,1,24,3,3,8,7,12,11
22,No,Travel_Rarely,Sales,24,5,Marketing,2,Male,3,2,Manufacturing Director,2,Single,8064,7,No,12,3,3,2,1,4,2,21,18,7,17
22,No,Travel_Rarely,Sales,14,4,Human Resources,2,Male,4,5,Sales Executive,2,Divorced,8446,1,No,16,4,1,0,31,3,3,12,8,9,11
40,No,Non-Travel,Sales,14,4,Other,2,Male,1,1,Manufacturing Director,4,Single,18815,1,No,18,3,2,2,12,0,3,24,20,11,0
26,No,Travel_Rarely,Research & Development,14,5,Marketing,3,Female,2,4,Sales Representative,2,Divorced,6624,3,No,11,3,4,3,32,3,1,17,17,8,10
52,No,Travel_Rarely,Research & Development,25,3,Human Resources,2,Male,4,2,Laboratory Technician,1,Married,8461,9,No,16,3,1,2,31,0,3,11,7,6,1
37,No,Travel_Rarely,Research & Development,4,1,Life Sciences,3,Male,4,4,Manager,2,Married,2819,8,No,19,3,3,2,23,4,2,39,35,7,11
59,No,Travel_Frequently,Research & Development,4,4,Technical Degree,2,Female,4,3,Sales Executive,2,Divorced,11516,9,No,23,3,1,2,26,3,3,16,12,4,1
52,No,Travel_Rarely,Research & Development,15,2,Life Sciences,1,Male,3,1,Manufacturing Director,2,Divorced,14749,8,No,20,4,2,3,3,3,4,14,11,0,16
35,No,Non-Travel,Sales,15,3,Human Resources,4,Male,1,3,Laboratory Technician,3,Married,18514,3,No,20,3,2,0,23,5,3,14,10,3,5
34,No,Travel_Rarely,Research & Development,18,3,Medical,4,Female,1,5,Sales Executive,4,Single,3658,8,Yes,12,4,1,2,22,0,1,14,12,14,15
41,Yes,Travel_Rarely,Research & Development,14,4,Other,3,Male,4,5,Laboratory Technician,2,Divorced,4500,2,Yes,21,4,4,3,28,0,2,38,38,1,5
20,No,Travel_Rarely,Sales,26,5,Life Sciences,2,Male,4,3,Manufacturing Director,4,Married,3120,4,No,23,3,3,1,33,2,1,12,12,2,6
49,Yes,Travel_Rarely,Research & Development,1,4,Life Sciences,4,Male,4,3,Healthcare Representative,1,Divorced,5020,9,Yes,11,3,2,0,20,1,4,16,16,11,16
52,Yes,Travel_Rarely,Research & Development,10,4,Marketing,1,Male,2,5,Manager,1,Married,11213,8,No,12,4,2,3,29,3,3,31,28,2,5
55,No,Non-Travel,Research & Development,29,5,Marketing,1,Male,4,2,Research Scientist,2,Single,4259,5,No,15,3,1,2,25,5,1,8,5,8,14
30,No,Travel_Rarely,Research & Development,20,2,Marketing,1,Female,3,1,Research Scientist,1,Divorced,11081,2,No,16,3,2,3,19,1,1,39,35,12,8
42,No,Travel_Frequently,Human Resources,10,5,Human Resources,3,Female,1,4,Manager,4,Single,2823,9,No,11,3,2,0,15,5,1,19,17,14,1
26,No,Travel_Rarely,Sales,10,4,Medical,3,Male,3,3,Healthcare Representative,3,Single,18858,8,Yes,17,3,3,2,2,1,1,25,21,9,4
21,No,Travel_Rarely,Sales,27,1,Life Sciences,2,Male,4,1,Sales Executive,2,Single,19626,5,No,21,3,4,1,36,3,4,26,26,14,4
31,No,Travel_Rarely,Human Resources,24,5,Technical Degree,1,Male,2,4,Laboratory Technician,1,Single,14467,3,No,14,3,3,1,39,5,4,20,18,3,11
54,No,Travel_Rarely,Sales,2,2,Marketing,2,Female,4,4,Healthcare Representative,4,Married,7990,3,No,19,3,4,1,24,0,3,17,17,1,9
51,No,Travel_Rarely,Research & Development,29,5,Medical,2,Male,4,3,Research Scientist,4,Single,4134,7,No,16,3,3,3,22,2,3,12,10,2,3
28,No,Travel_Frequently,Research & Development,28,5,Human Resources,1,Male,4,2,Sales Executive,1,Single,19454,6,No,19,3,1,0,0,5,2,15,14,2,11
58,No,Travel_Rarely,Research & Development,27,3,Medical,2,Female,4,2,Human Resources,4,Single,17743,0,No,11,3,2,1,32,4,4,8,5,13,14
20,No,Travel_Rarely,Sales,8,3,Marketing,4,Male,4,1,Healthcare Representative,4,Married,16434,5,No,14,3,4,2,14,3,1,11,8,6,9
45,No,Travel_Rarely,Sales,1,4,Other,3,Male,1,1,Research Scientist,2,Married,16007,7,Yes,12,3,1,2,16,3,1,37,37,7,17
46,No,Non-Travel,Research & Development,1,4,Life Sciences,2,Male,3,5,Manufacturing Director,4,Married,11233,2,No,16,3,2,2,33,4,2,18,18,12,4
26,No,Non-Travel,Research & Development,4,5,Marketing,1,Female,2,2,Laboratory Technician,1,Married,17378,8,No,14,3,2,3,16,1,1,6,5,10,12
20,Yes,Travel_Rarely,Research & Development,7,1,Technical Degree,3,Male,4,1,Sales Representative,2,Married,2141,9,No,19,3,2,0,3,2,2,34,30,12,3
42,No,Travel_Rarely,Research & Development,9,4,Life Sciences,3,Male,2,5,Sales Executive,1,Married,19019,1,No,24,3,3,0,12,1,3,17,15,5,8
51,No,Travel_Frequently,Research & Development,16,5,Medical,2,Male,1,4,Manufacturing Director,3,Divorced,11135,5,No,13,4,1,1,3,4,4,15,14,3,17
29,No,Travel_Frequently,Research & Development,5,5,Technical Degree,4,Female,3,1,Sales Representative,1,Single,13966,0,No,11,3,1,0,6,4,2,38,37,5,2
59,Yes,Travel_Rarely,Sales,2,5,Life Sciences,2,Male,4,5,Healthcare Representative,1,Single,4361,1,No,21,3,2,2,8,2,1,3,3,12,10
26,No,Travel_Rarely,Research & Development,28,5,Technical Degree,4,Male,1,2,Manufacturing Director,2,Married,8835,4,Yes,23,3,4,2,22,4,2,24,24,10,3
32,No,Travel_Frequently,Human Resources,23,5,Medical,3,Female,1,4,Manufacturing Director,4,Divorced,12172,0,No,21,4,1,3,32,4,3,31,27,0,8
57,No,Travel_Rarely,Research & Development,11,3,Marketing,2,Male,3,1,Research Scientist,1,Divorced,17390,7,Yes,11,3,3,2,32,5,1,39,35,12,11
42,No,Travel_Rarely,Sales,18,2,Technical Degree,1,Male,4,2,Research Director,2,Single,4267,0,Yes,22,3,4,0,19,2,3,12,12,9,9
22,No,Travel_Rarely,Human Resources,25,2,Marketing,2,Male,3,4,Manufacturing Director,3,Married,7564,8,No,19,3,4,2,3,3,3,16,13,7,9
28,No,Travel_Rarely,Research & Development,25,5,Medical,4,Male,3,3,Research Scientist,2,Married,19990,9,No,19,3,4,1,0,1,2,36,32,0,8
51,Yes,Non-Travel,Research & Development,19,4,Medical,4,Male,2,2,Human Resources,2,Single,12411,2,No,15,3,4,3,33,3,3,5,4,14,9
41,No,Travel_Rarely,Sales,13,1,Technical Degree,2,Female,2,3,Sales Representative,4,Single,6906,1,Yes,12,3,1,3,26,3,1,18,18,4,8
32,No,Travel_Frequently,Research & Development,24,5,Technical Degree,4,Male,3,1,Laboratory Technician,1,Married,17028,0,No,19,4,2,0,20,5,3,12,10,1,0
55,No,Travel_Rarely,Research & Development,11,1,Medical,3,Female,2,5,Sales Representative,3,Single,8611,8,No,23,3,4,2,23,1,3,25,23,14,15
25,No,Travel_Frequently,Research & Development,20,3,Technical Degree,2,Female,1,1,Sales Executive,2,Single,18297,3,No,22,4,3,2,14,3,2,13,10,5,13
22,No,Travel_Rarely,Sales,19,2,Technical Degree,4,Female,3,2,Sales Executive,1,Single,3011,0,No,23,3,3,0,34,2,3,30,30,8,12
43,No,Travel_Rarely,Sales,17,3,Technical Degree,2,Male,4,3,Manufacturing Director,1,Single,18826,0,No,18,3,2,0,24,1,4,3,2,4,5
